author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5063816185,Evolution and Paleontology Studies,1959,2014,2015,2026,0,1,0,11,Emerging
A5063816185,Ichthyology and Marine Biology,1959,2014,2015,2026,0,1,0,11,Emerging
A5063816185,Paleontology and Evolutionary Biology,1959,2014,2015,2026,0,1,0,11,Emerging
A5063844704,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,36,0,Declining
A5063844704,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,36,0,Declining
A5063844704,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,36,0,Declining
A5063849715,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5063849715,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5063849715,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,0,0,Declining
A5063894925,Anaerobic Digestion and Biogas Production,1959,2014,2015,2026,0,1,0,8,Emerging
A5063894925,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,11,Emerging
A5063894925,Hybrid Renewable Energy Systems,1959,2014,2015,2026,0,1,0,8,Emerging
A5063894925,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,3,Emerging
A5063894925,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,14,Emerging
A5063894925,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,3,0,22,Emerging
A5063897229,earthquake and tectonic studies,1959,2014,2015,2026,2,0,293,0,Declining
A5063897229,Geochemistry and Elemental Analysis,1959,2014,2015,2026,1,0,40,0,Declining
A5063897229,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,23,0,Declining
A5063897229,Geological and Geochemical Analysis,1959,2014,2015,2026,4,0,316,0,Declining
A5063897229,Geological and Geophysical Studies,1959,2014,2015,2026,3,0,63,0,Declining
A5063897229,Geological Studies and Exploration,1959,2014,2015,2026,1,0,0,0,Declining
A5063897229,High-pressure geophysics and materials,1959,2014,2015,2026,2,0,293,0,Declining
A5063897229,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,40,0,Declining
A5064029552,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,126,0,Declining
A5064029552,Paleontology and Evolutionary Biology,1959,2014,2015,2026,1,0,126,0,Declining
A5064029552,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,126,0,Declining
A5064038021,earthquake and tectonic studies,1959,2014,2015,2026,1,0,114,0,Declining
A5064038021,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,114,0,Declining
A5064038021,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,114,0,Declining
A5064039457,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5064039457,Marine and environmental studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5064048318,Drilling and Well Engineering,1959,2014,2015,2026,1,0,1,0,Declining
A5064048318,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,1,1,1,2,Growing priority
A5064048318,Seismic Waves and Analysis,1959,2014,2015,2026,1,1,1,2,Growing priority
A5064048318,Underwater Acoustics Research,1959,2014,2015,2026,0,1,0,2,Emerging
A5064080624,Geological formations and processes,1959,2014,2015,2026,2,0,830,0,Declining
A5064080624,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,2,0,830,0,Declining
A5064080624,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,2,0,830,0,Declining
A5064116191,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5064116191,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5064116191,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,0,Emerging
A5064146287,Aeolian processes and effects,1959,2014,2015,2026,0,1,0,0,Emerging
A5064146287,Geological formations and processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5064146287,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5064165179,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,150,0,Declining
A5064165179,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,150,0,Declining
A5064165179,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,150,0,Declining
A5064169139,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,23,Emerging
A5064169139,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,23,Emerging
A5064169139,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,23,Emerging
A5064199623,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,5,Emerging
A5064199623,Geological Modeling and Analysis,1959,2014,2015,2026,0,1,0,17,Emerging
A5064199623,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,5,Emerging
A5064199623,Image Processing and 3D Reconstruction,1959,2014,2015,2026,0,1,0,17,Emerging
A5064199623,Mineral Processing and Grinding,1959,2014,2015,2026,0,1,0,5,Emerging
A5064199623,Seismology and Earthquake Studies,1959,2014,2015,2026,0,1,0,17,Emerging
A5064226781,Drilling and Well Engineering,1959,2014,2015,2026,0,4,0,0,Emerging
A5064226781,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5064226781,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,6,0,0,Emerging
A5064236729,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,7,0,Declining
A5064236729,Geological and Geophysical Studies,1959,2014,2015,2026,2,0,29,0,Declining
A5064236729,Geological Formations and Processes Exploration,1959,2014,2015,2026,1,0,7,0,Declining
A5064236729,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,22,0,Declining
A5064236729,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,22,0,Declining
A5064250321,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,0,Emerging
A5064250321,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,19,Emerging
A5064250321,Fluoride Effects and Removal,1959,2014,2015,2026,0,1,0,2,Emerging
A5064250321,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,2,0,26,Emerging
A5064250321,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,3,0,33,Emerging
A5064250321,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,13,Emerging
A5064250321,Geological formations and processes,1959,2014,2015,2026,0,2,0,42,Emerging
A5064250321,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,9,Emerging
A5064250321,Geophysical Methods and Applications,1959,2014,2015,2026,0,1,0,9,Emerging
A5064250321,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,2,Emerging
A5064250321,Groundwater and Watershed Analysis,1959,2014,2015,2026,0,2,0,16,Emerging
A5064250321,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,23,Emerging
A5064250321,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,4,0,55,Emerging
A5064250321,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5064250321,Radiation Dose and Imaging,1959,2014,2015,2026,0,1,0,7,Emerging
A5064250321,Radioactivity and Radon Measurements,1959,2014,2015,2026,0,1,0,7,Emerging
A5064250321,Water Quality and Pollution Assessment,1959,2014,2015,2026,0,2,0,7,Emerging
A5064308430,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,2,0,1,Emerging
A5064308430,Seismic Waves and Analysis,1959,2014,2015,2026,0,2,0,1,Emerging
A5064308430,Seismology and Earthquake Studies,1959,2014,2015,2026,0,2,0,1,Emerging
A5064320736,Environmental Chemistry and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064320736,Recycling and Waste Management Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5064320736,Water Quality Monitoring and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064341140,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5064341140,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064341140,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5064371237,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,140,0,Declining
A5064371237,High-pressure geophysics and materials,1959,2014,2015,2026,1,0,140,0,Declining
A5064371237,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,140,0,Declining
A5064433182,Arsenic contamination and mitigation,1959,2014,2015,2026,0,1,0,26,Emerging
A5064433182,Heavy metals in environment,1959,2014,2015,2026,0,1,0,26,Emerging
A5064433182,Water Quality and Pollution Assessment,1959,2014,2015,2026,0,1,0,26,Emerging
A5064450267,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,1,Emerging
A5064450267,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,1,Emerging
A5064450267,Groundwater and Watershed Analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5064466413,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,4,Emerging
A5064466413,Geological and Geophysical Studies,1959,2014,2015,2026,0,2,0,73,Emerging
A5064466413,Geological formations and processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5064466413,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,117,Emerging
A5064466413,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,73,Emerging
A5064466413,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,190,Emerging
A5064466413,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,3,0,121,Emerging
A5064466413,Radioactive element chemistry and processing,1959,2014,2015,2026,0,1,0,4,Emerging
A5064466690,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,13,Emerging
A5064466690,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,13,Emerging
A5064466690,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,36,Emerging
A5064466690,Geological formations and processes,1959,2014,2015,2026,0,2,0,59,Emerging
A5064466690,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,23,Emerging
A5064466690,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,3,0,72,Emerging
A5064518698,Isotope Analysis in Ecology,1959,2014,2015,2026,0,1,0,0,Emerging
A5064518698,Marine and coastal ecosystems,1959,2014,2015,2026,0,2,0,4,Emerging
A5064518698,Marine and fisheries research,1959,2014,2015,2026,0,1,0,4,Emerging
A5064518698,Marine Biology and Ecology Research,1959,2014,2015,2026,0,2,0,4,Emerging
A5064588430,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5064588430,Geology and Paleoclimatology Research,1959,2014,2015,2026,2,0,10,0,Declining
A5064588430,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,10,0,Declining
A5064588430,Plant Diversity and Evolution,1959,2014,2015,2026,1,0,10,0,Declining
A5064588430,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,1,0,0,0,Declining
A5064622354,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5064622354,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064622354,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,0,Emerging
A5064625685,Drilling and Well Engineering,1959,2014,2015,2026,0,1,0,7,Emerging
A5064625685,earthquake and tectonic studies,1959,2014,2015,2026,0,2,0,15,Emerging
A5064625685,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,0,1,0,8,Emerging
A5064625685,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,8,Emerging
A5064625685,Rock Mechanics and Modeling,1959,2014,2015,2026,0,1,0,7,Emerging
A5064689420,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,38,0,Declining
A5064689420,Marine Biology and Ecology Research,1959,2014,2015,2026,1,0,38,0,Declining
A5064689420,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,38,0,Declining
A5064696111,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,43,Emerging
A5064696111,High-pressure geophysics and materials,1959,2014,2015,2026,0,1,0,43,Emerging
A5064696111,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,43,Emerging
A5064712360,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,3,0,0,0,Declining
A5064712360,Enzyme Structure and Function,1959,2014,2015,2026,1,0,0,0,Declining
A5064712360,Geological Studies and Exploration,1959,2014,2015,2026,1,0,0,0,Declining
A5064712360,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,2,0,0,0,Declining
A5064712360,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,1,0,0,0,Declining
A5064720324,Advanced Mathematical Modeling in Engineering,1959,2014,2015,2026,0,2,0,0,Emerging
A5064720324,Advanced Neuroimaging Techniques and Applications,1959,2014,2015,2026,0,1,0,39,Emerging
A5064720324,Advanced NMR Techniques and Applications,1959,2014,2015,2026,0,1,0,39,Emerging
A5064720324,Composite Material Mechanics,1959,2014,2015,2026,0,1,0,0,Emerging
A5064720324,Drilling and Well Engineering,1959,2014,2015,2026,0,2,0,5,Emerging
A5064720324,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,4,Emerging
A5064720324,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,2,0,0,Emerging
A5064720324,Geological formations and processes,1959,2014,2015,2026,0,4,0,37,Emerging
A5064720324,Geological Modeling and Analysis,1959,2014,2015,2026,0,1,0,17,Emerging
A5064720324,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,7,Emerging
A5064720324,Geophysical Methods and Applications,1959,2014,2015,2026,0,2,0,11,Emerging
A5064720324,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,1,0,5,Emerging
A5064720324,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,5,0,58,Emerging
A5064720324,Image Processing and 3D Reconstruction,1959,2014,2015,2026,0,1,0,17,Emerging
A5064720324,Landslides and related hazards,1959,2014,2015,2026,0,1,0,4,Emerging
A5064720324,NMR spectroscopy and applications,1959,2014,2015,2026,0,2,0,66,Emerging
A5064720324,Numerical methods in engineering,1959,2014,2015,2026,0,1,0,0,Emerging
A5064720324,Paleontology and Evolutionary Biology,1959,2014,2015,2026,0,1,0,1,Emerging
A5064720324,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5064720324,Petroleum Processing and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064720324,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,5,Emerging
A5064720324,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,6,0,61,Emerging
A5064720324,Seismic Waves and Analysis,1959,2014,2015,2026,0,2,0,8,Emerging
A5064720324,Seismology and Earthquake Studies,1959,2014,2015,2026,0,1,0,17,Emerging
A5064726696,Geological formations and processes,1959,2014,2015,2026,0,1,0,6,Emerging
A5064726696,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,6,Emerging
A5064726696,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,6,Emerging
A5064740314,Geological formations and processes,1959,2014,2015,2026,0,1,0,3,Emerging
A5064740314,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,3,Emerging
A5064740314,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,3,Emerging
A5064747506,3D Surveying and Cultural Heritage,1959,2014,2015,2026,0,1,0,25,Emerging
A5064747506,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5064747506,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,18,Emerging
A5064747506,Geological formations and processes,1959,2014,2015,2026,0,1,0,18,Emerging
A5064747506,Geological Modeling and Analysis,1959,2014,2015,2026,0,1,0,25,Emerging
A5064747506,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,18,Emerging
A5064747506,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,2,0,25,Emerging
A5064767716,earthquake and tectonic studies,1959,2014,2015,2026,1,0,58,0,Declining
A5064767716,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,58,0,Declining
A5064767716,High-pressure geophysics and materials,1959,2014,2015,2026,1,0,58,0,Declining
A5064788534,Advanced X-ray Imaging Techniques,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Astro and Planetary Science,1959,2014,2015,2026,1,15,23,0,Declining
A5064788534,Astronomical Observations and Instrumentation,1959,2014,2015,2026,0,20,0,0,Emerging
A5064788534,Astronomy and Astrophysical Research,1959,2014,2015,2026,0,6,0,0,Emerging
A5064788534,Astrophysics and Cosmic Phenomena,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Clay minerals and soil interactions,1959,2014,2015,2026,0,1,0,0,Emerging
A5064788534,Drilling and Well Engineering,1959,2014,2015,2026,0,6,0,0,Emerging
A5064788534,earthquake and tectonic studies,1959,2014,2015,2026,0,4,0,526,Emerging
A5064788534,Electrochemical sensors and biosensors,1959,2014,2015,2026,0,1,0,1,Emerging
A5064788534,Electron and X-Ray Spectroscopy Techniques,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Engineering and Information Technology,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Environmental Monitoring and Data Management,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Gamma-ray bursts and supernovae,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,103,Emerging
A5064788534,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,4,0,119,Emerging
A5064788534,Geographic Information Systems Studies,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Geological and Geochemical Analysis,1959,2014,2015,2026,2,10,24,687,Strong surge
A5064788534,Geological and Geophysical Studies,1959,2014,2015,2026,0,8,0,38,Emerging
A5064788534,Geological formations and processes,1959,2014,2015,2026,0,1,0,42,Emerging
A5064788534,Geological Modeling and Analysis,1959,2014,2015,2026,0,8,0,0,Emerging
A5064788534,Geological Studies and Exploration,1959,2014,2015,2026,1,1,1,0,Declining
A5064788534,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,7,0,67,Emerging
A5064788534,Geomagnetism and Paleomagnetism Studies,1959,2014,2015,2026,0,11,0,0,Emerging
A5064788534,Geophysics and Gravity Measurements,1959,2014,2015,2026,0,20,0,0,Emerging
A5064788534,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,High-pressure geophysics and materials,1959,2014,2015,2026,0,3,0,456,Emerging
A5064788534,Historical Geography and Cartography,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,7,1,40,Strong surge
A5064788534,Inertial Sensor and Navigation,1959,2014,2015,2026,0,4,0,0,Emerging
A5064788534,Infrared Target Detection Methodologies,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Mass Spectrometry Techniques and Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,58,0,38,Emerging
A5064788534,Mineralogy and Gemology Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5064788534,Nuclear Physics and Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Oceanographic and Atmospheric Processes,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Offshore Engineering and Technologies,1959,2014,2015,2026,0,14,0,0,Emerging
A5064788534,Planetary Science and Exploration,1959,2014,2015,2026,1,11,23,0,Declining
A5064788534,Radioactivity and Radon Measurements,1959,2014,2015,2026,0,1,0,59,Emerging
A5064788534,Remote Sensing and LiDAR Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,4,0,0,Emerging
A5064788534,Satellite Image Processing and Photogrammetry,1959,2014,2015,2026,0,4,0,0,Emerging
A5064788534,Scientific Research and Discoveries,1959,2014,2015,2026,0,6,0,0,Emerging
A5064788534,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,8,0,0,Emerging
A5064788534,Seismic Waves and Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5064788534,Solar and Space Plasma Dynamics,1959,2014,2015,2026,0,6,0,0,Emerging
A5064788534,Spacecraft and Cryogenic Technologies,1959,2014,2015,2026,0,10,0,0,Emerging
A5064788534,thermodynamics and calorimetric analyses,1959,2014,2015,2026,0,1,0,1,Emerging
A5064798893,Geological formations and processes,1959,2014,2015,2026,1,0,35,0,Declining
A5064798893,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,35,0,Declining
A5064798893,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,1,0,35,0,Declining
A5064812713,Earthquake and Disaster Impact Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5064812713,Human auditory perception and evaluation,1959,2014,2015,2026,1,0,0,0,Declining
A5064812713,Social Science and Policy Research,1959,2014,2015,2026,1,0,0,0,Declining
A5064858776,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,30,Emerging
A5064858776,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,30,Emerging
A5064858776,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,30,Emerging
A5064861169,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,12,Emerging
A5064861169,Geochemistry and Geochronology of Asian Mineral Deposits,1959,2014,2015,2026,0,1,0,4,Emerging
A5064861169,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,2,0,25,Emerging
A5064861169,Geological and Geochemical Analysis,1959,2014,2015,2026,0,3,0,29,Emerging
A5064861169,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,4,Emerging
A5064861169,High-pressure geophysics and materials,1959,2014,2015,2026,0,1,0,13,Emerging
A5064885805,earthquake and tectonic studies,1959,2014,2015,2026,5,0,381,0,Declining
A5064885805,Geological and Geochemical Analysis,1959,2014,2015,2026,4,1,520,33,Declining
A5064885805,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5064885805,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,2,0,95,0,Declining
A5064885805,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,1,1,33,Growing priority
A5064885805,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,1,0,0,Emerging
A5064885805,High-pressure geophysics and materials,1959,2014,2015,2026,3,0,426,0,Declining
A5064885805,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,0,0,Declining
A5064885805,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,1,140,33,Declining
A5064904455,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,4,Emerging
A5064904455,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,4,Emerging
A5064904455,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,4,Emerging
A5064936522,earthquake and tectonic studies,1959,2014,2015,2026,0,7,0,443,Emerging
A5064936522,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,6,0,360,Emerging
A5064936522,Geological and Geochemical Analysis,1959,2014,2015,2026,0,10,0,588,Emerging
A5064936522,High-pressure geophysics and materials,1959,2014,2015,2026,0,7,0,373,Emerging
A5064968502,Geological and Geophysical Studies,1959,2014,2015,2026,2,0,44,0,Declining
A5064968502,Geological Studies and Exploration,1959,2014,2015,2026,2,0,44,0,Declining
A5064968502,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,2,0,44,0,Declining
A5064998614,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064998614,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5064998614,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5064998614,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5065009993,Geological and Geophysical Studies,1959,2014,2015,2026,2,0,130,0,Declining
A5065009993,Geology and Paleoclimatology Research,1959,2014,2015,2026,2,0,130,0,Declining
A5065009993,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,2,0,130,0,Declining
A5065024034,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,1,8,40,Growing priority
A5065024034,Geological and Geochemical Analysis,1959,2014,2015,2026,1,1,8,40,Growing priority
A5065024034,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,8,0,Declining
A5065024034,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,40,Emerging
A5065051587,Ancient Egypt and Archaeology,1959,2014,2015,2026,1,0,1,0,Declining
A5065051587,Ancient Near East History,1959,2014,2015,2026,1,0,1,0,Declining
A5065051587,Archaeology and Historical Studies,1959,2014,2015,2026,1,0,1,0,Declining
A5065051587,Geological formations and processes,1959,2014,2015,2026,1,0,31,0,Declining
A5065051587,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,31,0,Declining
A5065051587,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,31,0,Declining
A5065054982,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,12,Emerging
A5065054982,Geological formations and processes,1959,2014,2015,2026,0,1,0,17,Emerging
A5065054982,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,29,Emerging
A5065054982,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,2,0,29,Emerging
A5065057082,Microplastics and Plastic Pollution,1959,2014,2015,2026,0,1,0,2,Emerging
A5065060610,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,0,0,Declining
A5065060610,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,1,0,0,0,Declining
A5065060610,Rock Mechanics and Modeling,1959,2014,2015,2026,1,0,0,0,Declining
A5065061052,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5065061052,Seismic Waves and Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5065061052,Synthetic Aperture Radar (SAR) Applications and Techniques,1959,2014,2015,2026,0,1,0,0,Emerging
A5065117938,Geological formations and processes,1959,2014,2015,2026,1,0,13,0,Declining
A5065117938,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,13,0,Declining
A5065117938,Isotope Analysis in Ecology,1959,2014,2015,2026,1,0,13,0,Declining
A5065146131,Geological formations and processes,1959,2014,2015,2026,0,1,0,8,Emerging
A5065146131,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,8,Emerging
A5065146131,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,8,Emerging
A5065157429,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,2,0,9,Emerging
A5065157429,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,0,Emerging
A5065157429,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,3,0,9,Emerging
A5065157429,Groundwater and Watershed Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5065157429,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
